frame_idx,proposal_id,class_name,confidence,x1,y1,x2,y2,source_detector,accepted,rejected,modified
30,f30_p6,player,0.9393374919891356,1248.3394775390625,707.4071044921875,1297.558349609375,789.7600708007812,match_node_best,False,False,False
30,f30_p7,player,0.93406081199646,375.9360046386719,505.71923828125,405.0832214355469,578.3627319335938,match_node_best,False,False,False
30,f30_p8,player,0.9262759685516356,1046.9066162109375,478.0182189941406,1076.90380859375,549.8775634765625,match_node_best,False,False,False
30,f30_p9,player,0.8962465524673462,1152.2623291015625,315.6453552246094,1179.322509765625,367.3427734375,match_node_best,False,False,False
30,f30_p10,player,0.8841639757156372,1238.33154296875,363.518310546875,1259.567626953125,420.7809753417969,match_node_best,False,False,False
30,f30_p11,player,0.8807712197303772,799.1212768554688,430.9407348632813,827.541748046875,499.722900390625,match_node_best,False,False,False
30,f30_p12,player,0.8552256226539612,1243.763671875,801.849365234375,1307.2515869140625,878.9406127929688,match_node_best,False,False,False
30,f30_p13,player,0.841057300567627,1326.3433837890625,401.7353515625,1356.25,471.37548828125,match_node_best,False,False,False
30,f30_p14,player,0.8218414783477783,934.595703125,370.0498046875,957.1494140625,431.52545166015625,match_node_best,False,False,False
30,f30_p15,player,0.8195289969444275,976.7916259765624,227.95079040527344,994.7042846679688,278.8298645019531,match_node_best,False,False,False
30,f30_p16,player,0.7913991808891296,1288.4154052734375,435.8674011230469,1314.4454345703125,507.4464721679688,match_node_best,False,False,False
30,f30_p17,player,0.7733187079429626,375.11822509765625,314.9785461425781,399.8511962890625,374.7371215820313,match_node_best,False,False,False
30,f30_p18,player,0.752410888671875,1422.4073486328125,455.3035888671875,1450.6522216796875,528.7850952148438,match_node_best,False,False,False
30,f30_p19,player,0.7234086990356445,1097.6416015625,832.8780517578125,1155.5819091796875,926.845458984375,match_node_best,False,False,False
30,f30_p20,player,0.604008674621582,1868.68310546875,807.8624267578125,1911.3887939453125,912.83203125,match_node_best,False,False,False
30,f30_p21,referee,0.4768494665622711,1075.139892578125,914.3240356445312,1119.3836669921875,1002.5560913085938,match_node_best,False,False,False
30,f30_p22,referee,0.4360997080802917,1782.886474609375,195.89767456054688,1799.3916015625,236.8242950439453,match_node_best,False,False,False
30,f30_p23,player,0.430804580450058,319.2949523925781,209.19972229003903,342.4937438964844,270.1014709472656,match_node_best,False,False,False
30,f30_p24,referee,0.4224805533885956,791.4014892578125,379.37213134765625,814.9348754882812,442.23187255859375,match_node_best,False,False,False
30,f30_p25,referee,0.3523331880569458,126.77056884765624,972.0728149414062,165.1725616455078,1078.3922119140625,match_node_best,False,False,False
30,f30_p26,player,0.1867810785770416,992.3060302734376,210.21041870117188,1009.3743286132812,235.59939575195312,match_node_best,False,False,False
40,f40_p0,player,0.9564666748046876,642.5532836914062,706.457763671875,700.2033081054688,783.7874145507812,match_node_best,False,False,False
40,f40_p1,player,0.9562804698944092,1589.4671630859375,684.7373657226562,1637.357666015625,782.6959228515625,match_node_best,False,False,False
40,f40_p2,player,0.9539938569068908,232.1726531982422,529.54248046875,273.4960327148437,608.2349243164062,match_node_best,False,False,False
40,f40_p3,player,0.9529258608818054,1029.1165771484375,675.0911865234375,1087.7244873046875,752.7703857421875,match_node_best,False,False,False
40,f40_p4,player,0.9428418278694152,975.758544921875,829.59228515625,1023.9202880859376,920.8157958984376,match_node_best,False,False,False
40,f40_p5,player,0.9422016739845276,1178.4788818359375,815.5272216796875,1249.292724609375,899.0206909179688,match_node_best,False,False,False
40,f40_p6,player,0.942002773284912,1050.0753173828125,486.9359130859375,1083.5806884765625,560.7835693359375,match_node_best,False,False,False
40,f40_p7,player,0.9306301474571228,1447.359130859375,464.5999145507813,1480.027587890625,538.6190795898438,match_node_best,False,False,False
40,f40_p8,player,0.9255067706108092,1336.86474609375,403.3157043457031,1364.7427978515625,472.32073974609375,match_node_best,False,False,False
40,f40_p9,player,0.9213544726371764,378.000244140625,508.66510009765625,410.4168090820313,585.9366455078125,match_node_best,False,False,False
40,f40_p10,player,0.913663923740387,1181.1578369140625,323.7361755371094,1209.785888671875,372.638671875,match_node_best,False,False,False
40,f40_p11,player,0.9063091278076172,251.08935546875,769.381591796875,291.43487548828125,873.3721313476562,match_node_best,False,False,False
40,f40_p12,player,0.9050151705741882,944.5301513671876,373.9327392578125,969.1023559570312,435.4431457519531,match_node_best,False,False,False
40,f40_p13,player,0.8827446103096008,380.9248352050781,315.7709655761719,404.5855102539063,376.2144775390625,match_node_best,False,False,False
40,f40_p14,player,0.8795416355133057,1237.4608154296875,683.4056396484375,1264.7025146484375,776.6748657226562,match_node_best,False,False,False
40,f40_p15,player,0.8675209283828735,1248.18896484375,365.947265625,1268.7772216796875,423.1624450683594,match_node_best,False,False,False
40,f40_p16,player,0.8612405061721802,746.8143310546875,639.0073852539062,783.5361938476562,735.4752197265625,match_node_best,False,False,False
40,f40_p17,player,0.7498355507850647,309.9818725585937,227.40408325195312,333.61785888671875,270.1871032714844,match_node_best,False,False,False
40,f40_p18,player,0.7081094980239868,985.257080078125,230.9326934814453,1004.4572143554688,279.06182861328125,match_node_best,False,False,False
40,f40_p19,player,0.6478186845779419,1886.3858642578125,804.4451293945312,1919.4420166015625,910.5025634765624,match_node_best,False,False,False
40,f40_p20,player,0.3628909289836883,809.3582153320312,381.0237121582031,831.2232055664062,437.2417602539063,match_node_best,False,False,False
40,f40_p21,player,0.2676914930343628,1297.41064453125,438.4627075195313,1326.0985107421875,511.9727783203125,match_node_best,False,False,False
40,f40_p22,player,0.1930606663227081,807.742919921875,430.4320068359375,835.0525512695312,503.2726135253906,match_node_best,False,False,False
45,f45_p0,player,0.9577397704124452,1577.0167236328125,681.09130859375,1632.0677490234375,780.3538818359375,match_node_best,False,False,False
45,f45_p1,player,0.95066100358963,651.7703247070312,706.3242797851562,713.7210083007812,781.5482788085938,match_node_best,False,False,False
45,f45_p2,player,0.9487467408180236,235.032958984375,528.3438720703125,268.5067443847656,608.5599975585938,match_node_best,False,False,False
45,f45_p3,player,0.9415310025215148,925.2437744140624,826.2259521484375,964.2178955078124,919.5521240234376,match_node_best,False,False,False
45,f45_p4,player,0.939744234085083,1021.4596557617188,670.6349487304688,1072.8753662109375,748.7357177734375,match_node_best,False,False,False
45,f45_p5,player,0.9386227130889891,391.6891479492188,508.1764526367188,425.60357666015625,584.2144775390625,match_node_best,False,False,False
45,f45_p6,player,0.9315602779388428,1464.4378662109375,471.3118286132813,1495.6282958984375,541.8441772460938,match_node_best,False,False,False
45,f45_p7,player,0.9124675393104552,957.517333984375,375.9013366699219,979.4227905273438,438.1828002929688,match_node_best,False,False,False
45,f45_p8,player,0.910323441028595,1057.4764404296875,489.9696044921875,1087.752197265625,561.575927734375,match_node_best,False,False,False
45,f45_p9,player,0.9086347818374634,234.177001953125,770.6174926757812,290.3637390136719,873.6793212890625,match_node_best,False,False,False
45,f45_p10,player,0.9041668772697448,1310.2691650390625,438.6195983886719,1335.9775390625,512.5929565429688,match_node_best,False,False,False
45,f45_p11,player,0.9010422825813292,828.6920166015625,383.3229370117188,854.7554931640625,445.8445434570313,match_node_best,False,False,False
45,f45_p12,player,0.8947309255599976,774.520263671875,644.628662109375,806.4697265625,735.495849609375,match_node_best,False,False,False
45,f45_p13,player,0.8912457227706909,1232.765869140625,683.0394897460938,1267.9420166015625,775.1595458984375,match_node_best,False,False,False
45,f45_p14,player,0.8612194061279297,1261.315673828125,364.4875183105469,1284.087158203125,422.5686645507813,match_node_best,False,False,False
45,f45_p15,player,0.8399327993392944,1201.8214111328125,326.9082336425781,1223.2401123046875,373.32073974609375,match_node_best,False,False,False
45,f45_p16,player,0.8273494839668274,394.9075317382813,314.9571838378906,419.0046081542969,374.472900390625,match_node_best,False,False,False
45,f45_p17,player,0.808335542678833,997.1505737304688,226.93130493164065,1019.4283447265624,277.59259033203125,match_node_best,False,False,False
45,f45_p18,player,0.8005790114402771,316.3577880859375,225.0551147460937,340.19097900390625,269.2021789550781,match_node_best,False,False,False
45,f45_p19,referee,0.7261319160461426,140.64019775390625,968.796630859375,178.0009002685547,1080.0,match_node_best,False,False,False
45,f45_p20,player,0.6636018753051758,1349.673583984375,403.370849609375,1376.20068359375,473.662353515625,match_node_best,False,False,False
45,f45_p21,player,0.5462760925292969,1898.798828125,805.6506958007812,1919.4608154296875,911.7479858398438,match_node_best,False,False,False
45,f45_p22,player,0.4571132659912109,1136.452880859375,815.6304931640625,1209.0728759765625,897.4684448242188,match_node_best,False,False,False
45,f45_p23,player,0.193433865904808,821.5133056640625,431.22174072265625,846.9945678710938,503.1819763183594,match_node_best,False,False,False
50,f50_p0,player,0.956264853477478,1548.1767578125,682.3982543945312,1609.8104248046875,779.396484375,match_node_best,False,False,False
50,f50_p1,player,0.9558826088905334,238.6762237548828,530.8123168945312,282.1515197753906,609.805908203125,match_node_best,False,False,False
50,f50_p2,player,0.9509742856025696,217.2040863037109,768.02734375,250.7996368408203,870.7206420898438,match_node_best,False,False,False
50,f50_p3,player,0.9478708505630492,647.353515625,707.4522705078125,701.3770751953125,779.3289184570312,match_node_best,False,False,False
50,f50_p4,player,0.934943437576294,1237.471435546875,674.5083618164062,1274.0322265625,769.275390625,match_node_best,False,False,False
50,f50_p5,player,0.9286905527114868,1020.1642456054688,668.5850219726562,1064.963134765625,753.3279418945312,match_node_best,False,False,False
50,f50_p6,player,0.9274792075157166,832.1650390625,432.0734252929688,859.2347412109375,501.3345031738281,match_node_best,False,False,False
50,f50_p7,player,0.9134691953659058,793.4563598632812,646.9332275390625,832.6065063476562,746.6201171875,match_node_best,False,False,False
50,f50_p8,player,0.9123551845550536,406.49713134765625,507.2019348144531,435.4908447265625,584.1889038085938,match_node_best,False,False,False
50,f50_p9,player,0.9116270542144777,1363.2091064453125,404.5555419921875,1391.078857421875,474.9430541992188,match_node_best,False,False,False
50,f50_p10,player,0.8901807069778442,1062.202880859375,491.0036926269531,1089.5552978515625,566.6834716796875,match_node_best,False,False,False
50,f50_p11,player,0.878868818283081,1477.9593505859375,471.208740234375,1507.9361572265625,549.5267944335938,match_node_best,False,False,False
50,f50_p12,player,0.8710192441940308,969.1469116210938,375.7195129394531,992.5323486328124,438.91455078125,match_node_best,False,False,False
50,f50_p13,referee,0.8566004037857056,156.20826721191406,964.9767456054688,192.74742126464844,1080.0,match_node_best,False,False,False
50,f50_p14,player,0.8532736301422119,1008.086669921875,225.20672607421875,1030.853759765625,275.3592529296875,match_node_best,False,False,False
50,f50_p15,player,0.8425230979919434,1216.8214111328125,326.60626220703125,1240.345703125,377.5013427734375,match_node_best,False,False,False
50,f50_p16,player,0.8265399932861328,324.3726501464844,224.7735748291016,347.2765808105469,266.33209228515625,match_node_best,False,False,False
50,f50_p17,player,0.7670608162879944,845.7809448242188,381.4317321777344,869.5984497070312,444.0923156738281,match_node_best,False,False,False
50,f50_p18,player,0.7138223648071289,1097.6312255859375,808.2357177734375,1144.349365234375,891.2144165039062,match_node_best,False,False,False
50,f50_p19,player,0.7092622518539429,407.78173828125,312.1822509765625,432.6485290527344,372.0031433105469,match_node_best,False,False,False
50,f50_p20,referee,0.5052927136421204,1910.8668212890625,855.0203247070312,1919.4654541015625,910.8702392578124,match_node_best,False,False,False
50,f50_p21,player,0.4123062491416931,874.48876953125,831.019775390625,914.4857788085938,923.1565551757812,match_node_best,False,False,False
50,f50_p22,player,0.4105193316936493,1270.892333984375,365.3493041992188,1294.81201171875,424.0712585449219,match_node_best,False,False,False
50,f50_p23,player,0.387004017829895,1321.0445556640625,439.7200927734375,1347.346435546875,513.3106689453125,match_node_best,False,False,False
60,f60_p0,player,0.9623353481292723,1013.529296875,661.157958984375,1062.8753662109375,751.5215454101562,match_node_best,False,False,False
60,f60_p1,player,0.9490054845809937,182.70928955078125,766.3405151367188,221.25323486328125,870.6832275390625,match_node_best,False,False,False
60,f60_p2,player,0.945099413394928,1508.58447265625,672.3514404296875,1570.1883544921875,770.8677978515625,match_node_best,False,False,False
60,f60_p3,player,0.944265067577362,1032.798583984375,791.1925048828125,1067.8707275390625,882.7310791015625,match_node_best,False,False,False
60,f60_p4,player,0.9410389065742492,839.6526489257812,649.1019897460938,874.9953002929688,746.4051513671875,match_node_best,False,False,False
60,f60_p5,player,0.9394434094429016,243.93875122070312,530.3569946289062,283.668701171875,603.4691162109375,match_node_best,False,False,False
60,f60_p6,player,0.9392254948616028,992.0545654296876,376.4320983886719,1022.1153564453124,438.24462890625,match_node_best,False,False,False
60,f60_p7,player,0.939071238040924,1063.2493896484375,494.2573547363281,1100.677978515625,566.81396484375,match_node_best,False,False,False
60,f60_p8,player,0.9384217262268066,608.9628295898438,710.8673706054688,681.8477783203125,788.7542114257812,match_node_best,False,False,False
60,f60_p9,player,0.9370574951171876,788.1553344726562,819.7227172851562,849.20556640625,910.284912109375,match_node_best,False,False,False
60,f60_p10,player,0.9309906959533693,1343.438232421875,438.5786743164063,1370.8914794921875,510.7083129882813,match_node_best,False,False,False
60,f60_p11,player,0.923694670200348,1389.3541259765625,406.6026916503906,1420.1810302734375,473.0994262695313,match_node_best,False,False,False
60,f60_p12,player,0.917219579219818,1494.7169189453125,480.27337646484375,1526.9180908203125,557.5349731445312,match_node_best,False,False,False
60,f60_p13,player,0.916473150253296,857.9494018554688,434.3111572265625,884.3922119140625,502.8469848632813,match_node_best,False,False,False
60,f60_p14,referee,0.9059150815010072,194.2962951660156,957.3419799804688,233.52853393554688,1080.0,match_node_best,False,False,False
60,f60_p15,player,0.8992794156074524,1247.9437255859375,656.113525390625,1272.246337890625,749.75830078125,match_node_best,False,False,False
60,f60_p16,player,0.8904297947883606,425.0546569824219,509.01177978515625,463.7506408691406,582.3041381835938,match_node_best,False,False,False
60,f60_p17,player,0.8875094652175903,1296.2386474609375,363.6089782714844,1317.8214111328125,424.363525390625,match_node_best,False,False,False
60,f60_p18,player,0.8829099535942078,872.2595825195312,381.32525634765625,902.540283203125,441.3775024414063,match_node_best,False,False,False
60,f60_p19,player,0.8174646496772766,439.0226135253906,308.3514099121094,463.4743957519531,367.2990112304688,match_node_best,False,False,False
60,f60_p20,player,0.7195096611976624,1244.1080322265625,324.6103515625,1265.24755859375,380.0126037597656,match_node_best,False,False,False
60,f60_p21,player,0.5621572136878967,1035.22802734375,219.7083740234375,1055.29443359375,271.90106201171875,match_node_best,False,False,False
80,f80_p0,player,0.9576441049575806,1434.00830078125,408.1971130371094,1468.5723876953125,475.3846130371094,match_node_best,False,False,False
80,f80_p1,player,0.9529258608818054,996.0335693359376,774.3660278320312,1039.2821044921875,869.1132202148438,match_node_best,False,False,False
80,f80_p2,player,0.9491617679595948,1402.1173095703125,441.6793823242188,1439.0218505859375,513.9329223632812,match_node_best,False,False,False
80,f80_p3,player,0.949068009853363,1040.9296875,375.9478759765625,1076.565673828125,439.22760009765625,match_node_best,False,False,False
80,f80_p4,player,0.9490053057670592,1029.1270751953125,658.2674560546875,1078.947998046875,747.906494140625,match_node_best,False,False,False
80,f80_p5,player,0.947817862033844,459.1686401367188,511.9639892578125,501.3053588867188,580.6724243164062,match_node_best,False,False,False
80,f80_p6,referee,0.9463472962379456,1150.9847412109375,888.2320556640625,1208.0833740234375,999.47900390625,match_node_best,False,False,False
80,f80_p7,player,0.9451358318328856,517.123046875,713.0515747070312,578.8251342773438,806.1695556640625,match_node_best,False,False,False
80,f80_p8,player,0.9441661834716796,1073.5546875,489.7596740722656,1114.0450439453125,561.5250854492188,match_node_best,False,False,False
80,f80_p9,player,0.943946897983551,1441.254150390625,649.9065551757812,1500.833251953125,748.8187866210938,match_node_best,False,False,False
80,f80_p10,player,0.9396993517875672,880.8081665039062,659.158935546875,924.1563110351562,752.3104248046875,match_node_best,False,False,False
80,f80_p11,player,0.9388622045516968,129.55596923828125,763.3734130859375,173.74395751953125,864.9672241210938,match_node_best,False,False,False
80,f80_p12,player,0.91232168674469,899.4326782226562,437.3230590820313,929.154052734375,499.7235412597656,match_node_best,False,False,False
80,f80_p13,player,0.9039798974990844,1309.595947265625,327.8442077636719,1330.7481689453125,383.1119689941406,match_node_best,False,False,False
80,f80_p14,player,0.903402864933014,1358.11376953125,370.2908935546875,1390.4935302734375,425.69036865234375,match_node_best,False,False,False
80,f80_p15,referee,0.8930435180664062,300.66961669921875,944.71142578125,338.86114501953125,1069.898681640625,match_node_best,False,False,False
80,f80_p16,player,0.8809100985527039,924.05517578125,385.82958984375,960.2747192382812,443.30999755859375,match_node_best,False,False,False
80,f80_p17,player,0.8762310743331909,528.5267944335938,298.0352478027344,554.0098266601562,357.2908935546875,match_node_best,False,False,False
80,f80_p18,player,0.8744547963142395,1524.388427734375,495.7795104980469,1563.8756103515625,575.0338745117188,match_node_best,False,False,False
80,f80_p19,player,0.8713505268096924,249.76812744140625,513.9324340820312,289.2538452148437,589.6692504882812,match_node_best,False,False,False
80,f80_p20,player,0.6936562061309814,1121.4417724609375,221.3299255371093,1141.2032470703125,267.4430236816406,match_node_best,False,False,False
80,f80_p21,player,0.5827407836914062,720.8676147460938,826.92724609375,778.1466674804688,928.924072265625,match_node_best,False,False,False
80,f80_p22,player,0.4618972241878509,389.5233154296875,217.4402770996093,406.5050048828125,255.57394409179688,match_node_best,False,False,False
80,f80_p23,player,0.4092068672180176,1297.3153076171875,627.1005249023438,1332.5594482421875,718.1332397460938,match_node_best,False,False,False
90,f90_p0,referee,0.961994469165802,386.9107666015625,920.7249145507812,438.3374633789063,1039.812255859375,match_node_best,False,False,False
90,f90_p1,player,0.9591987133026124,479.3864135742188,696.3692016601562,538.9772338867188,788.0755615234375,match_node_best,False,False,False
90,f90_p2,player,0.9522156715393066,1425.0828857421875,631.9935913085938,1483.619384765625,722.4544067382812,match_node_best,False,False,False
